Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_se_1,Blank_se_2,Blank_se_3,Blank_ur_1,Blank_ur_2,MSMS_neg_se_ur,QC_se_1,QC_se_2,QC_se_3,QC_se_ur_1,QC_se_ur_2,QC_se_ur_3,QC_ur_1,QC_ur_2,se_1,se_10,se_11,se_12,se_13,se_14,se_15,se_16,se_17,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,ur_1,ur_10,ur_11,ur_12,ur_14,ur_2,ur_3,ur_4,ur_5,ur_6,ur_7,ur_8,ur_9
19423,14.504,561.21606,Unknown,[M-H]-,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19423,0,0,null,null,null,null,null,null,null,209173.6,QC_se_ur_1,561.21606:921608 562.22073:0 563.22540:0,null,0,0,0,0,0,51038,0,0,0,722468,479238,0,674822,768028,0,0,0,0,0,0,0,4002,0,0,0,40204,0,0,0,0,0,117622,142297,351502,350412,109020,156882,353252,169231,207923,89170,64439,110327,228685
19424,7.461,561.22937,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19424,0,0,null,null,null,null,null,null,null,781949.9,ur_12,561.22937:7233276 562.23404:0 563.23871:0,null,0,0,0,0,0,261882,19495,0,0,0,0,0,0,1592627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669691,0,953132,4185451,0,1981678,0,1633043,1102724,0,2327482,729952,3127706
19425,7.437,561.23181,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19425,0,0,null,null,null,null,null,null,null,50.16,ur_1,561.23181:4231372 562.23648:0 563.24115:0,null,0,0,0,0,0,261882,19495,0,0,0,0,0,0,1592627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669691,0,953132,4185451,0,1981678,0,1633043,1102724,0,2327482,729952,3127706
19426,4.258,561.23602,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19426,0,0,null,null,null,null,null,null,null,17.78,ur_1,561.23602:1322159 562.24069:0 563.24536:0,null,0,0,0,0,0,46682,0,0,0,0,188563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946154,0,0,577052,0,288073,0,905907,578397,0,261720,207336,805972
19427,4.125,561.32123,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19427,0,0,null,null,null,null,null,null,null,426166.8,ur_11,561.32123:1033048 562.32590:0 563.33056:0,null,0,0,0,0,0,73697,0,0,0,0,0,0,0,181561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807374,133731,0,307698,140112,234287,469424,0,180060,405601,0
19428,3.237,561.48688,Unknown,[M-H]-,null,0.31,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19428,0,0,null,null,null,null,null,null,null,1837144,se_15,561.48688:3524218 562.49155:1111265 563.49621:606764,null,0,0,0,0,0,59323,1867064,2959363,2566294,281669,1158564,1352637,48512,49921,3940121,1637843,1003383,1273003,1695808,2496429,3578493,2594116,2662770,3056625,2190984,3362492,3071931,4307948,1756560,1692241,3347576,70907,28514,38672,0,0,0,24078,0,61823,0,44149,0,45768
19429,3.178,561.48773,Unknown,[M-H]-,null,0.36,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19429,0,0,null,null,null,null,null,null,null,2178079,se_6,561.48773:4398272 562.49240:1322792 563.49707:761799,null,0,0,0,0,0,73366,3514984,1420579,2566294,477777,1158564,1352637,48512,49921,3940121,1637843,3047031,2129819,2768727,2496429,3578493,2594116,2662770,3056625,2653544,3362492,2123012,4307948,2991446,3133983,1747551,70907,28514,51540,0,0,0,24078,0,61823,0,44149,0,45768
19430,30.795,561.59784,Unknown,[M-H]-,null,0.07,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19430,0,0,null,null,null,null,null,null,null,217672.1,se_1,561.59784:374329 562.60251:0 563.60717:0,null,384398,200931,182979,220792,151801,52278,317582,247222,164277,286844,221627,179023,150702,89296,329143,259384,266196,176411,221564,254659,215620,183319,218900,302601,307169,286141,272686,260234,227075,235884,272318,60132,201564,145794,111573,102730,165303,126114,162376,94290,124242,126410,145095,113862
19431,15.554,561.78729,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19431,0,0,null,null,null,null,null,null,null,625780.1,QC_se_ur_3,561.78729:1265816 562.79196:344955 563.79663:0,null,3655,0,0,4512,0,17707,0,0,0,0,0,1030710,0,0,953062,66192,11347,27657,9118,18403,10760,14534,53648,83615,19884,63943,92699,24339,113145,75386,10482,0,0,0,0,0,78932,196406,0,0,0,0,0,0
19432,14.483,561.85901,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19432,0,0,null,null,null,null,null,null,null,149689.9,ur_8,561.85901:384312 562.86368:0 563.86834:0,null,0,0,0,0,0,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93788,0,90451,0,0,0,0,0,149690,0
19433,14.435,561.91956,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19433,0,0,null,null,null,null,null,null,null,152888.2,ur_2,561.91956:267121 562.92422:0 563.92889:0,null,0,0,0,0,0,22433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72525,0,152888,0,0,55092,79580,0,118955,0
19434,13.389,561.93518,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19434,0,0,null,null,null,null,null,null,null,443849.6,ur_10,561.93518:600866 562.93985:0 563.94452:0,null,0,0,0,0,0,32824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443850,0,0,523996,0,0,0,0,432010,0,68598,0
19435,13.397,561.93756,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19435,0,0,null,null,null,null,null,null,null,470153.7,ur_14,561.93756:566740 562.94223:0 563.94690:0,null,0,0,0,0,0,32824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8365,0,0,0,443850,0,0,523996,0,0,0,0,432010,0,68598,0
19436,9.96,561.93781,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19436,0,0,null,null,null,null,null,null,null,251686.8,QC_se_ur_2,561.93781:334660 562.94247:0 563.94714:0,null,0,0,0,0,0,21180,0,0,0,144676,251687,64308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86148,0,0,0,0,0,84249,98866
19437,21.821,561.98474,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19437,0,0,null,null,null,null,null,null,null,112778.4,ur_6,561.98474:111447 562.98941:0 563.99408:0,null,0,0,0,0,0,3046,0,0,0,7663,0,0,12863,12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112778,0,0,0
19438,18.52,561.99744,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19438,0,0,null,null,null,null,null,null,null,1170287,ur_12,561.99744:1963824 563.00210:0 564.00677:0,null,0,0,0,0,0,6617,0,15583,0,0,0,0,0,0,0,0,0,0,13016,20939,0,0,0,0,0,0,0,0,0,14424,0,0,0,320974,1170286,0,0,429002,0,0,0,0,0,0
19439,15.112,562.01361,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19439,0,0,null,null,null,null,null,null,null,359327.8,ur_9,562.01361:520666 563.01828:0 564.02295:0,null,0,0,0,0,0,82098,0,0,0,0,0,50978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157449,155704,226438,585522,271371,213130,599013,264934,338800,0,91541,0,359328
19440,15.134,562.01611,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19440,0,0,null,null,null,null,null,null,null,585522,ur_12,562.01611:590871 563.02078:0 564.02545:0,null,0,0,0,0,0,83047,0,0,0,0,0,50978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157449,155704,226438,585522,459307,213130,1083107,264934,338800,0,91541,0,359328
19441,15.605,562.02216,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19441,0,0,null,null,null,null,null,null,null,249468.3,ur_10,562.02216:672554 563.02682:0 564.03149:0,null,0,0,0,0,0,92507,0,0,0,0,0,135658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290133,226438,0,459307,0,1203351,0,338800,0,0,0,0
19442,15.619,562.02478,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19442,0,0,null,null,null,null,null,null,null,601677.8,ur_3,562.02478:1683462 563.02945:0 564.03412:0,null,0,0,0,0,0,92507,0,0,0,0,0,135658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17344,0,0,0,0,111384,290133,226438,314478,746697,0,1203351,115363,338800,0,82782,0,143103
19443,12.394,562.03473,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19443,0,0,null,null,null,null,null,null,null,10.15,ur_14,562.03473:1977507 563.03940:0 564.04406:0,null,0,0,0,0,0,24761,0,0,0,231558,132037,41623,195939,119814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137770,0,0,1703274,0,0,0,0,136892,0,0,0
19444,12.665,562.03711,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19444,0,0,null,null,null,null,null,null,null,11.77,ur_14,562.03711:1931512 563.04178:446423 564.04644:0,null,0,0,0,0,0,43492,0,0,0,231558,41653,46428,221772,120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237834,0,0,1975616,0,0,0,0,154675,0,0,0
19445,7.711,562.05322,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19445,0,0,null,null,null,null,null,null,null,11.33,ur_14,562.05322:4358266 563.05789:0 564.06256:0,null,22896,0,0,28021,0,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083556,0,0,0,0,0,0,0,0
19446,8.916,562.1557,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19446,0,0,null,null,null,null,null,null,null,1285362,ur_4,562.15570:1102117 563.16037:0 564.16504:0,null,0,0,0,0,0,139239,0,0,0,220759,0,184174,779705,571021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785250,0,0,0,0,404048,321114,1285362,558553,0,965715,290156,666032
19447,12.575,562.17377,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19447,0,0,null,null,null,null,null,null,null,340154.8,ur_1,562.17377:489185 563.17843:297062 564.18310:0,null,0,0,0,0,0,46423,0,0,0,124694,129648,0,176710,248615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340155,0,268708,132580,0,158521,47766,328994,280822,172960,189752,87326,333670
19448,12.592,562.17633,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19448,0,0,null,null,null,null,null,null,null,328994.5,ur_4,562.17633:607466 563.18100:0 564.18567:0,null,0,0,0,0,0,46423,0,0,0,124694,129648,0,176710,248615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340155,0,268708,132580,0,158521,47766,328994,280822,172960,201402,163299,333670
19449,8.049,562.21088,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19421,1,0,null,null,null,null,null,null,null,737044.6,QC_ur_1,562.21088:1452362 563.21554:1824871 564.22021:0,null,0,0,0,0,0,70642,0,0,0,0,0,0,1474086,1340678,0,0,0,0,24476,0,0,0,0,0,0,0,0,0,0,0,0,0,323895,128380,0,409661,0,0,142315,368953,209523,0,133906,0
19450,15.918,562.23029,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19450,0,0,null,null,null,null,null,null,null,126827.6,QC_se_1,562.23029:159133 563.23495:38456 564.23962:0,null,0,0,0,0,7899,0,126828,61164,60083,0,0,0,0,0,0,0,0,0,6650,7125,12470,9042,0,0,0,21614,0,38552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19451,12.853,562.23376,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19451,0,0,null,null,null,null,null,null,null,309736.6,QC_ur_1,562.23376:334479 563.23843:0 564.24310:0,null,0,0,0,0,0,15780,0,0,0,0,0,0,309737,228656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002,0,0,0,0,0,62846,0,0,64798,60903,120450,0,0,0,0
19452,7.468,562.27301,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19452,0,0,null,null,null,null,null,null,null,199094,se_4,562.27301:279455 563.27768:0 564.28235:468923,null,0,0,0,0,0,5304,0,0,0,0,0,0,0,0,265116,52906,211293,43234,0,90267,139470,114853,128670,54777,122975,269518,97377,54674,46403,44496,40783,0,0,0,0,0,0,0,0,0,0,0,0,0
19453,27.165,562.36072,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19453,0,0,null,null,null,null,null,null,null,452426,ur_14,562.36072:695664 563.36539:0 564.37005:0,null,0,0,0,0,0,7274,0,0,0,10545,11713,0,43066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25024,0,0,588054,0,12909,0,0,0,0,0,0
19454,13.746,562.8114,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19454,0,0,null,null,null,null,null,null,null,161371,ur_12,562.81140:243384 563.81607:0 564.82074:0,null,0,0,0,0,0,12657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342,0,0,0,0,0,200618,0,0,190350,0,0,97571,0,0,0
19455,14.999,562.90222,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19455,0,0,null,null,null,null,null,null,null,498494,ur_14,562.90222:1129138 563.90689:0 564.91156:738183,null,26961,0,0,0,0,117424,0,0,0,0,0,224369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155430,347491,76468,59166,627553,138669,0,67304,0,308973,67737,425888,73308
19456,10.057,562.96857,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19456,0,0,null,null,null,null,null,null,null,528068,QC_se_ur_1,562.96857:733043 563.97323:0 564.97790:0,null,0,0,0,0,0,25666,0,0,0,561395,494741,132174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205958,0,0,175198,0,545400,0,0,0,0,80692,232760,237172
19457,9.971,562.97021,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19457,0,0,null,null,null,null,null,null,null,394652.8,ur_2,562.97021:830288 563.97488:0 564.97955:0,null,0,0,0,0,0,19392,0,0,0,459421,494741,132174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205958,0,0,175198,0,545400,0,0,0,0,80692,232760,367832
19458,15.083,562.99329,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19440,1,0,null,null,null,null,null,null,null,364706.6,se_1,562.99329:434795 563.99795:0 565.00262:138662,null,0,0,0,0,0,3752,0,0,0,0,0,0,0,0,364707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11640,0,0,0,0,0,0,0,0,0,0,0,0,0
19459,12.905,563.00293,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19459,0,0,null,null,null,null,null,null,null,687519.4,ur_14,563.00293:1385077 564.00760:1633143 565.01227:0,null,0,0,0,0,0,28302,40662,9502,14844,0,39868,0,120621,0,0,17066,54377,57218,9972,43992,18822,28322,68418,7946,0,21408,0,0,43137,10276,35926,0,293065,0,0,1375034,0,0,0,0,472777,0,0,0
19460,13.303,563.01392,Unknown,[M-H]-,null,0.24,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19460,0,0,null,null,null,null,null,null,null,183674.6,se_9,563.01392:366857 564.01858:0 565.02325:0,null,0,0,0,0,0,7157,61409,17285,35649,0,39868,0,0,0,0,99937,187282,136072,244763,135099,265804,86820,258957,165151,237104,115519,166167,232347,166678,166066,306784,0,77008,0,0,152463,0,70598,0,107416,0,0,0,0
19461,13.858,563.03833,Unknown,[M-H]-,null,0.07,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19461,0,0,null,null,null,null,null,null,null,117932.1,ur_1,563.03833:551846 564.04300:0 565.04767:0,null,0,0,0,0,0,24911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429268,130796,170084,107247,0,100637,97266,57682,0,0,183707,105366,74046
19462,12.012,563.04303,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19462,0,0,null,null,null,null,null,null,null,171469.6,ur_2,563.04303:1292092 564.04770:0 565.05237:0,null,0,0,0,0,0,38937,0,0,0,67467,0,61998,0,0,0,0,0,17977,0,0,0,0,0,0,0,0,0,0,0,0,0,558900,0,307702,683683,154628,861876,149011,343162,342926,245708,613962,813667,475995
19463,9.111,563.05292,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19463,0,0,null,null,null,null,null,null,null,2451207,QC_ur_1,563.05292:6140372 564.05759:1012049 565.06225:927545,null,0,0,0,0,0,48182,0,25994,0,115291,0,0,5536527,4902350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216534,0,234549,81893,0,316364,0,792780,517690,0,0,212761,92093
19464,7.56,563.07123,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19464,0,0,null,null,null,null,null,null,null,12.95,ur_14,563.07123:4844884 564.07590:0 565.08056:0,null,0,0,0,0,0,52182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469260,0,0,0,0,0,0,0,0
19465,7.41,563.07379,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19465,0,0,null,null,null,null,null,null,null,24,ur_14,563.07379:7242848 564.07846:0 565.08313:0,null,0,0,0,0,0,13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6428496,0,0,0,0,0,0,0,0
19466,15.254,563.08252,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19466,0,0,null,null,null,null,null,null,null,601749.8,ur_6,563.08252:841205 564.08719:0 565.09186:0,null,0,0,0,0,0,61960,0,0,0,0,0,673121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71591,531991,0,0,461826,218592,1260823,104904,94428,601750,0,362521,0
19467,15.13,563.08722,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19467,0,0,null,null,null,null,null,null,null,249138.3,ur_3,563.08722:1401830 564.09189:0 565.09655:0,null,0,0,0,0,0,158475,0,0,0,0,0,673121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71591,877137,0,350384,172472,218592,1260823,104904,94428,901045,0,362521,0
19468,15.13,563.09094,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19468,0,0,null,null,null,null,null,null,null,336562.1,QC_se_ur_3,563.09094:595013 564.09561:0 565.10028:0,null,0,0,0,0,0,158475,0,0,0,0,0,673121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71591,894725,106828,2178316,172472,218592,1260823,104904,94428,901045,0,376476,0
19469,15.113,563.0954,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19469,0,0,null,null,null,null,null,null,null,188793.7,ur_6,563.09540:1131836 564.10007:0 565.10473:0,null,0,0,0,0,0,158475,0,0,0,0,0,673121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71591,894725,126021,0,172472,197512,1033953,55156,94428,1016573,0,315447,0
19470,16.009,563.09723,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19470,0,0,null,null,null,null,null,null,null,1089189,ur_3,563.09723:3407445 564.10190:0 565.10656:0,null,0,0,0,0,0,13723,0,0,0,0,0,479327,0,0,0,0,0,0,0,0,0,8403,0,0,0,0,0,0,0,0,0,71591,803321,126021,2178316,172472,197512,3633047,0,201613,886263,0,329047,0
19471,15.077,563.09955,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19471,0,0,null,null,null,null,null,null,null,927314.2,ur_10,563.09955:1281871 564.10422:0 565.10888:0,null,0,0,0,0,0,235308,0,0,0,0,0,305244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71591,927314,205640,0,172472,73062,123840,55156,0,985263,0,287940,0
19472,4.37,563.13416,Unknown,[M-H]-,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19472,0,0,null,null,null,null,null,null,null,3026432,ur_13,563.13416:16409604 564.13882:8138872 565.14349:0,null,0,0,0,0,0,746842,0,0,0,7966480,4394620,1618346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13763781,0,0,9853484,0,0,0,0,10189762,0,0,0
19473,4.598,563.13458,Unknown,[M-H]-,null,0.11,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19473,0,0,null,null,null,null,null,null,null,762568.1,ur_6,563.13458:20006022 564.13925:4962783 565.14392:0,null,0,0,0,0,0,1364436,0,23924,0,1166600,1542736,3812692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691682,0,0,16897675,0,0,0,0,20420708,0,0,0
19474,7.487,563.1424,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19474,0,0,null,null,null,null,null,null,null,2346305,ur_7,563.14240:5555718 564.14706:0 565.15173:0,null,0,0,0,0,0,245349,0,0,0,415725,744688,750930,1523067,650635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812462,0,788428,639213,4200314,1667346,807060,3554911,1787501,347850,4694192,1623918,2167818
19475,12.45,563.17365,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19475,0,0,null,null,null,null,null,null,null,7.29,QC_ur_2,563.17365:887725 564.17831:0 565.18298:0,null,0,0,0,0,0,41386,0,0,0,419246,81596,0,654255,631749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327464,262592,532921,225869,178810,205934,65035,369487,103763,0,387795,231519,422859
19476,12.433,563.17804,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19476,0,0,null,null,null,null,null,null,null,405327.3,ur_9,563.17804:597415 564.18271:0 565.18738:0,null,0,0,0,0,0,41386,0,0,0,419246,81596,0,654255,631749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375248,262592,532921,225869,178810,205934,65035,369487,103763,0,387795,231519,422859
19477,12.376,563.17999,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,19477,0,0,null,null,null,null,null,null,null,225604.4,ur_11,563.17999:698802 564.18466:0 565.18933:0,null,0,0,0,0,0,30535,0,0,0,153717,111651,0,654255,631749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375248,213386,532921,170482,178810,205934,398869,369487,87879,0,387795,231519,422859
